4052.0,1735.0,1704.0,323.0,726.0,1151.0,23700.0,22797.0,3538.0,370.0,197600.0,031,17,031502
6925.0,4148.0,1711.0,338.0,1073.0,2290.0,42316.0,37941.0,6090.0,497.0,293000.0,031,17,031700
1770.0,1502.0,39.0,149.0,320.0,278.0,57898.0,43085.0,1544.0,47.0,287800.0,031,17,031800
2327.0,1912.0,47.0,154.0,398.0,390.0,61379.0,50029.0,2097.0,87.0,295900.0,031,17,031900
6685.0,5384.0,538.0,270.0,974.0,1239.0,45591.0,47828.0,6229.0,416.0,323200.0,031,17,032100
3996.0,3444.0,187.0,200.0,785.0,445.0,71004.0,38938.0,3311.0,186.0,365500.0,031,17,040100
6703.0,4659.0,242.0,787.0,1409.0,762.0,62073.0,34220.0,5776.0,207.0,332100.0,031,17,040201
7188.0,4463.0,186.0,1582.0,1516.0,1711.0,38571.0,23761.0,5998.0,244.0,207800.0,031,17,040202
2939.0,1896.0,102.0,740.0,312.0,119.0,91667.0,43329.0,2536.0,187.0,357700.0,031,17,040300
3179.0,2442.0,139.0,189.0,725.0,233.0,80840.0,43100.0,2624.0,85.0,461600.0,031,17,040401
4969.0,3986.0,151.0,514.0,754.0,404.0,72218.0,64730.0,4119.0,255.0,419000.0,031,17,040402
2560.0,2390.0,72.0,52.0,421.0,219.0,77288.0,47284.0,2135.0,151.0,540900.0,031,17,040600
3393.0,2720.0,75.0,161.0,799.0,436.0,72763.0,45542.0,2938.0,145.0,359300.0,031,17,040700
1838.0,1495.0,94.0,147.0,146.0,113.0,76125.0,43894.0,1564.0,52.0,390300.0,031,17,040800
2153.0,1917.0,30.0,115.0,94.0,132.0,71125.0,62157.0,1866.0,14.0,539900.0,031,17,040900
2584.0,2269.0,106.0,64.0,386.0,117.0,82500.0,52620.0,2190.0,101.0,441100.0,031,17,050100
4953.0,4379.0,160.0,169.0,555.0,174.0,69623.0,53136.0,3834.0,136.0,497100.0,031,17,050200
2633.0,2156.0,15.0,348.0,592.0,275.0,81953.0,44327.0,2074.0,102.0,428900.0,031,17,050300
6129.0,5478.0,55.0,151.0,524.0,186.0,105234.0,59541.0,4589.0,135.0,642700.0,031,17,050500
2164.0,1951.0,16.0,150.0,130.0,178.0,96728.0,66459.0,1891.0,64.0,442600.0,031,17,050600
1610.0,1497.0,6.0,44.0,46.0,54.0,114833.0,66420.0,1330.0,19.0,425900.0,031,17,050700
1436.0,1316.0,17.0,26.0,175.0,83.0,105000.0,61516.0,1106.0,67.0,613200.0,031,17,050800
1452.0,1211.0,9.0,142.0,138.0,96.0,77500.0,47588.0,1093.0,21.0,535700.0,031,17,050900
1708.0,1474.0,53.0,116.0,376.0,102.0,103750.0,59421.0,1323.0,15.0,505300.0,031,17,051000
1516.0,1339.0,0.0,45.0,249.0,69.0,118750.0,60205.0,1186.0,23.0,584700.0,031,17,051100
1699.0,1389.0,155.0,64.0,216.0,76.0,110500.0,73632.0,1258.0,33.0,714600.0,031,17,051200
2691.0,2472.0,40.0,91.0,178.0,49.0,153631.0,88265.0,2048.0,76.0,492800.0,031,17,051300
1852.0,1406.0,54.0,92.0,263.0,176.0,95469.0,61731.0,1510.0,65.0,440000.0,031,17,051400
2708.0,2413.0,114.0,57.0,317.0,146.0,103750.0,71392.0,2150.0,54.0,449500.0,031,17,060100
2255.0,2012.0,75.0,92.0,485.0,367.0,66519.0,55439.0,1925.0,73.0,408800.0,031,17,060200
3259.0,2940.0,35.0,199.0,286.0,47.0,104718.0,70701.0,2550.0,71.0,524300.0,031,17,060300
3971.0,3542.0,29.0,107.0,481.0,382.0,120909.0,70261.0,3160.0,41.0,560300.0,031,17,060400
1264.0,1018.0,71.0,122.0,222.0,310.0,31696.0,46934.0,1126.0,20.0,714000.0,031,17,060500
5042.0,4006.0,237.0,577.0,263.0,282.0,83790.0,64784.0,4634.0,216.0,189500.0,031,17,060800
7062.0,5831.0,368.0,214.0,1383.0,544.0,55568.0,51026.0,6533.0,313.0,215300.0,031,17,060900
1878.0,1669.0,33.0,138.0,320.0,203.0,105568.0,65326.0,1777.0,34.0,431800.0,031,17,061000
1508.0,1231.0,30.0,236.0,36.0,143.0,95476.0,57939.0,1408.0,29.0,523400.0,031,17,061100
2061.0,1857.0,36.0,94.0,108.0,217.0,101579.0,59049.0,1815.0,59.0,393800.0,031,17,061200
1820.0,1686.0,32.0,64.0,116.0,88.0,108239.0,66438.0,1618.0,37.0,410400.0,031,17,061500
1216.0,913.0,74.0,120.0,116.0,170.0,59583.0,39985.0,1145.0,40.0,304300.0,031,17,061800
3810.0,2863.0,85.0,589.0,379.0,323.0,60390.0,55609.0,3520.0,108.0,239500.0,031,17,061901
4327.0,3672.0,134.0,347.0,191.0,568.0,59355.0,66986.0,4129.0,146.0,314700.0,031,17,061902
2942.0,2592.0,118.0,156.0,103.0,284.0,74615.0,54511.0,2802.0,52.0,340900.0,031,17,062000
3671.0,3201.0,80.0,313.0,241.0,611.0,77667.0,61037.0,3421.0,117.0,394400.0,031,17,062100
2878.0,2554.0,125.0,153.0,146.0,284.0,114607.0,68308.0,2536.0,105.0,481000.0,031,17,062200
1682.0,1507.0,12.0,96.0,105.0,57.0,135521.0,93487.0,1391.0,41.0,690900.0,031,17,062300
1486.0,1339.0,37.0,63.0,71.0,56.0,129479.0,81053.0,1238.0,17.0,561100.0,031,17,062400
1531.0,1406.0,0.0,94.0,131.0,109.0,107083.0,85058.0,1282.0,11.0,465200.0,031,17,062500
2247.0,1896.0,38.0,188.0,216.0,14.0,117137.0,79263.0,1753.0,61.0,578200.0,031,17,062600
2880.0,2626.0,11.0,42.0,167.0,373.0,113281.0,69144.0,2313.0,46.0,547400.0,031,17,062700
3760.0,3407.0,45.0,206.0,249.0,155.0,143424.0,80289.0,3193.0,57.0,577900.0,031,17,062800
3920.0,3516.0,133.0,156.0,71.0,350.0,119375.0,82959.0,3528.0,52.0,570700.0,031,17,062900
3302.0,2748.0,124.0,266.0,331.0,379.0,91327.0,63463.0,2942.0,116.0,524800.0,031,17,063000
2374.0,2042.0,18.0,144.0,94.0,188.0,91034.0,66099.0,2135.0,32.0,349400.0,031,17,063100
7124.0,6034.0,166.0,628.0,335.0,942.0,64275.0,64491.0,6678.0,157.0,299400.0,031,17,063200
2596.0,2088.0,232.0,98.0,143.0,527.0,43895.0,44519.0,2496.0,32.0,294300.0,031,17,063301
4336.0,3631.0,70.0,516.0,273.0,381.0,68686.0,58310.0,4108.0,43.0,324000.0,031,17,063302
1292.0,1135.0,34.0,113.0,48.0,63.0,77552.0,76118.0,1266.0,28.0,326400.0,031,17,063303
2060.0,1828.0,89.0,91.0,153.0,238.0,88340.0,62431.0,1976.0,12.0,355600.0,031,17,063400
3671.0,3032.0,85.0,309.0,112.0,409.0,70948.0,71114.0,3394.0,100.0,324700.0,031,17,070101
2779.0,2406.0,147.0,106.0,272.0,262.0,61848.0,68480.0,2672.0,67.0,319700.0,031,17,070102
1562.0,1327.0,95.0,108.0,100.0,248.0,51432.0,43758.0,1460.0,73.0,348600.0,031,17,070103
3985.0,3250.0,252.0,294.0,326.0,525.0,86000.0,59531.0,3551.0,69.0,455200.0,031,17,070200
3490.0,3020.0,50.0,245.0,136.0,551.0,105817.0,61524.0,3143.0,73.0,489500.0,031,17,070300
3400.0,2905.0,210.0,211.0,257.0,374.0,88047.0,72186.0,3003.0,0.0,550100.0,031,17,070400
3183.0,2782.0,197.0,94.0,136.0,168.0,128523.0,104371.0,2705.0,22.0,660700.0,031,17,070500
3366.0,3189.0,48.0,109.0,373.0,93.0,137283.0,67758.0,2632.0,68.0,629400.0,031,17,070600
4342.0,3596.0,271.0,365.0,611.0,615.0,112350.0,71793.0,3326.0,94.0,468200.0,031,17,070700
4079.0,3479.0,174.0,279.0,241.0,260.0,107716.0,40781.0,3778.0,183.0,538100.0,031,17,071000
2898.0,2529.0,104.0,114.0,115.0,333.0,104219.0,65128.0,2545.0,75.0,1023600.0,031,17,071100
1993.0,1703.0,49.0,197.0,241.0,239.0,90982.0,67890.0,1717.0,21.0,482400.0,031,17,071200
3809.0,3235.0,82.0,347.0,182.0,381.0,103882.0,98012.0,3102.0,110.0,773000.0,031,17,071300
4703.0,3914.0,251.0,282.0,358.0,741.0,72520.0,66703.0,4361.0,78.0,352000.0,031,17,071400
5977.0,4977.0,198.0,532.0,338.0,297.0,86735.0,77023.0,5490.0,134.0,300300.0,031,17,071500
1712.0,1452.0,118.0,83.0,58.0,204.0,129821.0,96742.0,1319.0,78.0,862300.0,031,17,071600
1780.0,1383.0,167.0,130.0,107.0,58.0,146750.0,87093.0,1476.0,32.0,671300.0,031,17,071700
2841.0,2128.0,425.0,189.0,113.0,142.0,136813.0,77032.0,2261.0,90.0,708100.0,031,17,071800
6823.0,6009.0,444.0,173.0,348.0,480.0,105492.0,120778.0,6349.0,153.0,567800.0,031,17,080100
3246.0,2841.0,260.0,73.0,26.0,146.0,73087.0,70040.0,3190.0,170.0,233400.0,031,17,080201
3661.0,3230.0,93.0,320.0,153.0,180.0,81133.0,99826.0,3294.0,94.0,249800.0,031,17,080202
4748.0,3880.0,352.0,387.0,332.0,473.0,111019.0,96656.0,4172.0,164.0,477900.0,031,17,080300
4074.0,1731.0,2024.0,79.0,90.0,1768.0,-666666666.0,47483.0,2918.0,260.0,522300.0,031,17,080400
7380.0,5128.0,1092.0,839.0,504.0,1479.0,42077.0,40032.0,7205.0,237.0,411100.0,031,17,081000
3744.0,2823.0,442.0,216.0,283.0,772.0,58827.0,69619.0,3692.0,159.0,397300.0,031,17,081100
4381.0,3660.0,93.0,512.0,348.0,319.0,86708.0,106436.0,4248.0,158.0,533100.0,031,17,081201
3009.0,2713.0,25.0,179.0,121.0,98.0,100889.0,113365.0,2835.0,78.0,596200.0,031,17,081202
5161.0,3993.0,245.0,845.0,217.0,485.0,87258.0,126402.0,4956.0,180.0,438900.0,031,17,081300
2251.0,1765.0,82.0,248.0,73.0,234.0,69722.0,80619.0,2128.0,74.0,501700.0,031,17,081401
4742.0,3309.0,216.0,988.0,131.0,379.0,108030.0,100032.0,4446.0,89.0,455300.0,031,17,081402
7544.0,5508.0,204.0,1717.0,357.0,465.0,101142.0,104220.0,7087.0,279.0,454100.0,031,17,081403
5015.0,3647.0,143.0,934.0,261.0,518.0,97875.0,106583.0,4707.0,88.0,510800.0,031,17,081500
3816.0,2732.0,129.0,747.0,189.0,475.0,87306.0,90336.0,3487.0,182.0,342700.0,031,17,081600
3338.0,2444.0,112.0,504.0,210.0,256.0,92841.0,94832.0,3225.0,126.0,336200.0,031,17,081700
8265.0,7175.0,145.0,688.0,468.0,353.0,103194.0,93854.0,7656.0,326.0,411000.0,031,17,081800
1007.0,429.0,398.0,133.0,25.0,223.0,135500.0,102136.0,861.0,47.0,551800.0,031,17,081900
3293.0,3036.0,0.0,41.0,360.0,29.0,83906.0,46326.0,2680.0,54.0,303900.0,031,17,090100
6556.0,6222.0,148.0,134.0,342.0,85.0,88443.0,50523.0,5365.0,173.0,362600.0,031,17,090200
1301.0,1212.0,0.0,66.0,50.0,59.0,84000.0,40490.0,1030.0,38.0,343600.0,031,17,090300
5095.0,4988.0,1.0,61.0,572.0,483.0,63058.0,32751.0,4141.0,280.0,267200.0,031,17,100100
6548.0,5984.0,39.0,14.0,771.0,347.0,68779.0,36122.0,5529.0,200.0,280300.0,031,17,100200
5943.0,5130.0,74.0,371.0,356.0,480.0,66343.0,35190.0,5133.0,129.0,339600.0,031,17,100300
3061.0,2889.0,0.0,60.0,410.0,134.0,87206.0,38470.0,2322.0,98.0,327700.0,031,17,100400
5611.0,4920.0,21.0,96.0,562.0,215.0,93359.0,40849.0,4500.0,15.0,317200.0,031,17,100500
5030.0,4385.0,45.0,313.0,838.0,271.0,67955.0,35117.0,4025.0,227.0,256700.0,031,17,100600
4714.0,4101.0,31.0,269.0,693.0,407.0,72214.0,34397.0,3837.0,169.0,275900.0,031,17,100700
5248.0,4320.0,50.0,388.0,1237.0,559.0,53141.0,40159.0,4204.0,241.0,300500.0,031,17,110100
3057.0,2239.0,72.0,432.0,487.0,293.0,78034.0,31040.0,2491.0,150.0,307700.0,031,17,110200
5241.0,4361.0,39.0,558.0,1041.0,334.0,72198.0,33183.0,4393.0,126.0,252000.0,031,17,110300
4442.0,3266.0,21.0,387.0,1165.0,304.0,69201.0,34276.0,3903.0,160.0,287600.0,031,17,110400
5232.0,4079.0,36.0,574.0,1292.0,193.0,77843.0,31296.0,4197.0,180.0,296400.0,031,17,110501
3535.0,2607.0,56.0,288.0,903.0,613.0,50337.0,28523.0,2781.0,262.0,260000.0,031,17,110502
3820.0,3522.0,12.0,53.0,400.0,113.0,122500.0,52563.0,2826.0,32.0,444100.0,031,17,120100
4613.0,3658.0,91.0,531.0,470.0,92.0,106522.0,48503.0,3543.0,148.0,450000.0,031,17,120200
6600.0,5303.0,56.0,1055.0,610.0,208.0,119868.0,49271.0,5079.0,200.0,406600.0,031,17,120300
3598.0,2662.0,10.0,343.0,959.0,339.0,85188.0,32213.0,2718.0,118.0,336800.0,031,17,120400
5510.0,3914.0,139.0,1378.0,331.0,591.0,31752.0,24437.0,4437.0,75.0,302700.0,031,17,130100
1664.0,1174.0,20.0,371.0,283.0,88.0,76171.0,41012.0,1319.0,78.0,273300.0,031,17,130200
5496.0,3017.0,251.0,1664.0,1113.0,532.0,62634.0,25395.0,4509.0,346.0,321900.0,031,17,130300
3558.0,1955.0,498.0,424.0,1818.0,1314.0,36159.0,15256.0,2622.0,120.0,230300.0,031,17,140100
6138.0,3867.0,323.0,1061.0,2550.0,1141.0,42280.0,20253.0,5245.0,182.0,183000.0,031,17,140200
