1200.0,704.0,181.0,258.0,,,40451.0,23133.0,716.0,38.0,-666666666.0,3,031,17,020601
1081.0,813.0,93.0,173.0,,,49236.0,21811.0,890.0,24.0,284800.0,1,031,17,020602
885.0,238.0,21.0,491.0,,,41898.0,15881.0,768.0,89.0,331000.0,2,031,17,020602
1444.0,694.0,330.0,341.0,,,31591.0,16656.0,823.0,49.0,308600.0,3,031,17,020602
968.0,515.0,32.0,168.0,,,50000.0,25002.0,725.0,68.0,325700.0,4,031,17,020602
876.0,624.0,15.0,198.0,,,74063.0,35123.0,656.0,20.0,334600.0,1,031,17,020701
816.0,483.0,44.0,171.0,,,93500.0,34056.0,660.0,38.0,350800.0,2,031,17,020701
2202.0,1695.0,14.0,439.0,,,51048.0,19074.0,1968.0,83.0,255000.0,1,031,17,020702
2654.0,1120.0,485.0,567.0,,,54871.0,20015.0,1937.0,32.0,236600.0,2,031,17,020702
2294.0,890.0,138.0,637.0,,,41707.0,14818.0,1663.0,143.0,235900.0,3,031,17,020702
645.0,466.0,0.0,179.0,,,-666666666.0,18340.0,478.0,23.0,246900.0,4,031,17,020702
1578.0,1036.0,73.0,445.0,,,60353.0,33791.0,1359.0,39.0,265800.0,1,031,17,020801
833.0,721.0,0.0,19.0,,,92865.0,36208.0,698.0,12.0,321200.0,2,031,17,020801
1129.0,736.0,32.0,361.0,,,42121.0,24835.0,967.0,55.0,347200.0,3,031,17,020801
1544.0,925.0,0.0,445.0,,,32266.0,21448.0,1304.0,173.0,345800.0,4,031,17,020801
1760.0,813.0,269.0,678.0,,,95714.0,29241.0,1531.0,91.0,350900.0,1,031,17,020802
1520.0,534.0,149.0,537.0,,,47750.0,25286.0,1322.0,29.0,160200.0,2,031,17,020802
2559.0,950.0,296.0,1080.0,,,-666666666.0,19410.0,1940.0,80.0,143900.0,3,031,17,020802
1597.0,794.0,46.0,757.0,,,27300.0,14774.0,1028.0,62.0,280000.0,4,031,17,020802
2298.0,826.0,621.0,730.0,,,40274.0,17027.0,1763.0,76.0,165000.0,1,031,17,020901
737.0,521.0,56.0,37.0,,,32656.0,19637.0,582.0,39.0,112500.0,2,031,17,020901
2168.0,1160.0,403.0,332.0,,,41780.0,18670.0,1566.0,89.0,149500.0,3,031,17,020901
1987.0,1350.0,301.0,316.0,,,31875.0,16877.0,1760.0,54.0,101100.0,1,031,17,020902
2159.0,1283.0,227.0,534.0,,,39357.0,20239.0,1653.0,89.0,88100.0,2,031,17,020902
782.0,612.0,99.0,37.0,,,37118.0,27136.0,767.0,75.0,-666666666.0,1,031,17,030101
445.0,355.0,27.0,17.0,,,58773.0,37484.0,387.0,51.0,83400.0,2,031,17,030101
1229.0,532.0,628.0,13.0,,,40082.0,20691.0,1085.0,35.0,196600.0,3,031,17,030101
1091.0,861.0,30.0,127.0,,,68839.0,51207.0,1048.0,14.0,216800.0,4,031,17,030101
1005.0,814.0,145.0,29.0,,,53092.0,55552.0,986.0,73.0,186100.0,1,031,17,030102
963.0,503.0,234.0,112.0,,,25164.0,27240.0,954.0,23.0,231800.0,2,031,17,030102
